3689,イグニス,東証ﾏｻﾞｰｽﾞ,サービス業
3690,ロックオン,東証ﾏｻﾞｰｽﾞ,サービス業
3691,リアルワールド,東証ﾏｻﾞｰｽﾞ,サービス業
3692,ＦＦＲＩ,東証ﾏｻﾞｰｽﾞ,サービス業
3695,ＧＭＯリサーチ,東証ﾏｻﾞｰｽﾞ,サービス業
3697,ＳＨＩＦＴ,東証ﾏｻﾞｰｽﾞ,サービス業
3698,ＣＲＩ・ミドルウェア,東証ﾏｻﾞｰｽﾞ,サービス業
3723,日本ファルコム,東証ﾏｻﾞｰｽﾞ,サービス業
3727,アプリックス,東証ﾏｻﾞｰｽﾞ,サービス業
3742,ＩＴｂｏｏｋ,東証ﾏｻﾞｰｽﾞ,サービス業
3773,アドバンスト・メディア,東証ﾏｻﾞｰｽﾞ,サービス業
3782,ディー・ディー・エス,東証ﾏｻﾞｰｽﾞ,サービス業
3793,ドリコム,東証ﾏｻﾞｰｽﾞ,サービス業
3810,サイバーステップ,東証ﾏｻﾞｰｽﾞ,サービス業
3815,メディア工房,東証ﾏｻﾞｰｽﾞ,サービス業
3823,アクロディア,東証ﾏｻﾞｰｽﾞ,サービス業
3850,エヌ・ティ・ティ・データ・イントラマート,東証ﾏｻﾞｰｽﾞ,サービス業
3853,インフォテリア,東証ﾏｻﾞｰｽﾞ,サービス業
3856,Ａｂａｌａｎｃｅ,東証ﾏｻﾞｰｽﾞ,電気機器
3900,クラウドワークス,東証ﾏｻﾞｰｽﾞ,サービス業
3904,カヤック,東証ﾏｻﾞｰｽﾞ,サービス業
3905,データセクション,東証ﾏｻﾞｰｽﾞ,サービス業
3906,ＡＬＢＥＲＴ,東証ﾏｻﾞｰｽﾞ,サービス業
3907,シリコンスタジオ,東証ﾏｻﾞｰｽﾞ,サービス業
3908,コラボス,東証ﾏｻﾞｰｽﾞ,サービス業
3911,Ａｉｍｉｎｇ,東証ﾏｻﾞｰｽﾞ,サービス業
3913,ｓＭｅｄｉｏ,東証ﾏｻﾞｰｽﾞ,サービス業
3914,ＪＩＧ- ＳＡＷ,東証ﾏｻﾞｰｽﾞ,サービス業
3915,テラスカイ,東証ﾏｻﾞｰｽﾞ,サービス業
3917,アイリッジ,東証ﾏｻﾞｰｽﾞ,サービス業
3921,ネオジャパン,東証ﾏｻﾞｰｽﾞ,サービス業
3922,ＰＲ　ＴＩＭＥＳ,東証ﾏｻﾞｰｽﾞ,サービス業
