1301,極洋,東証一部,水産
1305,ダイワ上場投信- トピックス,東証一部,その他金融
1306,ＴＯＰＩＸ連動型上場投資信託,東証一部,その他金融
1308,上場インデックスファンドＴＯＰＩＸ,東証一部,その他金融
1309,上海株式指数・上証５０連動型上場投資信託,東証一部,その他金融
1310,ダイワ上場投信- トピックス・コア３０,東証一部,その他金融
1311,ＴＯＰＩＸ　Ｃｏｒｅ　３０　連動型上場投,東証一部,その他金融
1312,ラッセル野村小型コア・インデックス連動型,東証一部,その他金融
1314,上場インデックスファンドＳ＆Ｐ日本新興株,東証一部,その他金融
1320,ダイワ上場投信- 日経２２５,東証一部,その他金融
1321,日経２２５連動型上場投資信託,東証一部,その他金融
1322,上場インデックスファンド中国Ａ株（パンダ,東証一部,その他金融
1323,ＮＥＸＴ　ＦＵＮＤＳ　南アフリカ株式指数,東証一部,その他金融
1324,ＮＥＸＴ　ＦＵＮＤＳ　ロシア株式指数・Ｒ,東証一部,その他金融
1325,ＮＥＸＴ　ＦＵＮＤＳ　ブラジル株式指数・,東証一部,その他金融
1328,金価格連動型上場投資信託,東証一部,その他金融
1329,ｉシェアーズ　日経２２５　ＥＴＦ,東証一部,その他金融
1330,上場インデックスファンド２２５,東証一部,その他金融
1332,日本水産,東証一部,水産
1333,マルハニチロ,東証一部,水産
1343,ＮＥＸＴ　ＦＵＮＤＳ　東証ＲＥＩＴ指数連,東証一部,その他金融
1344,ＭＡＸＩＳ　トピックス・コア３０上場投信,東証一部,その他金融
1345,上場インデックスファンドＪリート（東証Ｒ,東証一部,その他金融
1346,ＭＡＸＩＳ　日経２２５上場投信,東証一部,その他金融
1347,上場インデックスファンドＦＴＳＥ日本グリ,東証一部,その他金融
1348,ＭＡＸＩＳ　トピックス上場投信,東証一部,その他金融
1352,ホウスイ,東証一部,商社
1356,ＴＯＰＩＸベア２倍上場投信,東証一部,その他金融
1357,ＮＥＸＴ　ＦＵＮＤＳ　日経平均ダブルイン,東証一部,その他金融
1358,上場インデックスファンド日経レバレッジ指,東証一部,その他金融
1360,日経平均ベア２倍上場投信,東証一部,その他金融
1364,ｉシェアーズ　ＪＰＸ日経４００　ＥＴＦ,東証一部,その他金融
1365,ダイワ上場投信- 日経平均レバレッジ・イン,東証一部,その他金融
1366,ダイワ上場投信- 日経平均ダブルインバース,東証一部,その他金融
1367,ダイワ上場投信- ＴＯＰＩＸレバレッジ（２,東証一部,その他金融
1368,ダイワ上場投信- ＴＯＰＩＸダブルインバー,東証一部,その他金融
1369,Ｏｎｅ　ＥＴＦ　日経２２５,東証一部,その他金融
1376,カネコ種苗,東証一部,水産
1377,サカタのタネ,東証一部,水産
1379,ホクト,東証一部,水産
1384,ホクリヨウ,東証一部,水産
1397,ＳＭＡＭ　日経２２５上場投信,東証一部,その他金融
1398,ＳＭＡＭ　東証ＲＥＩＴ指数上場投信,東証一部,その他金融
1399,上場インデックスファンドＭＳＣＩ日本株高,東証一部,その他金融
1414,ショーボンドホールディングス,東証一部,建設
1417,ミライト・ホールディングス,東証一部,建設
1419,タマホーム,東証一部,建設
1420,サンヨーホームズ,東証一部,建設
1430,ファーストコーポレーション,東証一部,建設
1435,インベスターズクラウド,東証一部,建設
1456,ダイワ上場投信- 日経平均インバース・イン,東証一部,その他金融
1457,ダイワ上場投信- ＴＯＰＩＸインバース（-,東証一部,その他金融
1458,楽天ＥＴＦ- 日経レバレッジ指数連動型,東証一部,その他金融
1459,楽天ＥＴＦ- 日経ダブルインバース指数連動,東証一部,その他金融
1460,ＭＡＸＩＳ　ＪＡＰＡＮ　クオリティ１５０,東証一部,その他金融
1464,ダイワ上場投信- ＪＰＸ日経４００レバレッ,東証一部,その他金融
1465,ダイワ上場投信- ＪＰＸ日経４００インバー,東証一部,その他金融
1466,ダイワ上場投信- ＪＰＸ日経４００ダブルイ,東証一部,その他金融
1467,ＪＰＸ日経４００ブル２倍上場投信（レバレ,東証一部,その他金融
1468,ＪＰＸ日経４００ベア上場投信（インバース,東証一部,その他金融
1469,ＪＰＸ日経４００ベア２倍上場投信（ダブル,東証一部,その他金融
1470,ＮＥＸＴ　ＦＵＮＤＳ　ＪＰＸ日経４００レ,東証一部,その他金融
1471,ＮＥＸＴ　ＦＵＮＤＳ　ＪＰＸ日経４００イ,東証一部,その他金融
1472,ＮＥＸＴ　ＦＵＮＤＳ　ＪＰＸ日経４００ダ,東証一部,その他金融
1473,Ｏｎｅ　ＥＴＦ　トピックス,東証一部,その他金融
1474,Ｏｎｅ　ＥＴＦ　ＪＰＸ日経４００,東証一部,その他金融
1475,ｉシェアーズ　ＴＯＰＩＸ　ＥＴＦ,東証一部,その他金融
1476,ｉシェアーズ　Ｊリート　ＥＴＦ,東証一部,その他金融
1477,ｉシェアーズ　ＭＳＣＩ　日本株最小分散,東証一部,その他金融
1478,ｉシェアーズ　ＭＳＣＩ　ジャパン高配当利,東証一部,その他金融
1479,ダイワ上場投信- ＭＳＣＩ日本株人材設備投,東証一部,その他金融
1480,ＮＥＸＴ　ＦＵＮＤＳ　野村企業価値分配指,東証一部,その他金融
1481,上場インデックスファンド日本経済貢献株,東証一部,その他金融
1482,ｉシェアーズ　米国債７- １０年　ＥＴＦ（,東証一部,その他金融
1483,ｉシェアーズ　ＪＰＸ／Ｓ＆Ｐ設備・人材投,東証一部,その他金融
1484,Ｏｎｅ　ＥＴＦ　ＪＰＸ／Ｓ＆Ｐ　設備・人,東証一部,その他金融
1485,ＭＡＸＩＳ　ＪＡＰＡＮ　設備・人材積極投,東証一部,その他金融
1486,上場インデックスファンド米国債券（為替ヘ,東証一部,その他金融
1487,上場インデックスファンド米国債券（為替ヘ,東証一部,その他金融
1488,ダイワ上場投信- 東証ＲＥＩＴ指数,東証一部,その他金融
