2304,ＣＳＳホールディングス,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
2307,クロスキャット,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
2311,エプコ,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
2315,カイカ,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
2321,ソフトフロントホールディングス,JASDAQｸﾞﾛｰｽ,サービス業
2323,ｆｏｎｆｕｎ,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
2329,東北新社,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
2330,フォーサイド,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
2332,クエスト,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
2340,極楽湯ホールディングス,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
2341,アルバイトタイムス,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
2344,平安レイサービス,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
2349,エヌアイデイ,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
2362,夢真ホールディングス,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
2373,ケア２１,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
2388,ウェッジホールディングス,JASDAQｸﾞﾛｰｽ,その他金融
2391,プラネット,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
2406,アルテ　サロン　ホールディングス,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
2408,ＫＧ情報,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
2411,ゲンダイエージェンシー,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
2415,ヒューマンホールディングス,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
2425,ケアサービス,JASDAQｸﾞﾛｰｽ,サービス業
2435,シダー,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
2436,共同ピーアール,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
2437,シンワアートオークション,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
2449,プラップジャパン,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
2454,オールアバウト,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
2458,夢テクノロジー,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
2469,ヒビノ,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
2471,エスプール,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
2479,ジェイテック,JASDAQｸﾞﾛｰｽ,サービス業
2480,システム・ロケーション,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
2481,タウンニュース社,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
2483,翻訳センター,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
2484,夢の街創造委員会,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
2488,日本サード・パーティ,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
2493,イーサポートリンク,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
2498,ＡＣＫグループ,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
2653,イオン九州,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,小売業
2656,ベクター,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,小売業
2666,オートウェーブ,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,小売業
2667,イメージ　ワン,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,商社
2669,カネ美食品,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,小売業
2673,夢みつけ隊,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,小売業
2693,ＹＫＴ,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,商社
2694,ジー・テイスト,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
2700,木徳神糧,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,商社
2702,日本マクドナルドホールディングス,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
2703,日本ライトン,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,商社
2705,大戸屋ホールディングス,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
2706,ブロッコリー,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,その他製造業
2708,久世,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,商社
2714,プラマテルズ,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,商社
2721,ジェイホールディングス,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,商社
2722,アイケイ,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,小売業
2736,サダマツ,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,小売業
2743,ピクセルカンパニーズ,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,商社
2747,北雄ラッキー,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,小売業
2750,石光商事,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,商社
2751,テンポスバスターズ,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,商社
2752,フジオフードシステム,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
2754,東葛ホールディングス,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,商社
2761,トシン・グループ,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,商社
2763,エフティグループ,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,商社
2769,ヴィレッジヴァンガードコーポレーション,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,小売業
2773,ミューチュアル,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,機械
2776,クリムゾン,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,商社
2777,カッシーナ・イクスシー,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,商社
2778,パレモ,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,小売業
2782,セリア,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,小売業
2789,カルラ,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,サービス業
2790,ナフコ,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,小売業
2795,日本プリメックス,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,商社
2813,和弘食品,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,食品
2814,佐藤食品工業,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,食品
2820,やまみ,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,食品
2876,ジェーシー・コムサ,JASDAQｽﾀﾝﾀﾞｰﾄﾞ,食品
